fornavn,år,antall
Anne-Mari,2018,342.0
Anne-Mari,2019,332.0
Anne-Mari,2020,323.0
Anne-Mari,2021,
Anne-Mari,2022,
Anne-Mari,2023,
Anne-Mari,2024,
Anne-Marie,2013,1367.0
Anne-Marie,2014,1356.0
Anne-Marie,2015,1335.0
Anne-Marie,2016,1309.0
Anne-Marie,2017,1278.0
Anne-Marie,2018,1244.0
Anne-Marie,2019,1219.0
Anne-Marie,2020,1191.0
Anne-Marie,2021,
Anne-Marie,2022,
Anne-Marie,2023,
Anne-Marie,2024,
Anne-Marit,2013,301.0
Anne-Marit,2014,300.0
Anne-Marit,2015,295.0
Anne-Marit,2016,297.0
Anne-Marit,2017,298.0
Anne-Marit,2018,297.0
Anne-Marit,2019,295.0
Anne-Marit,2020,291.0
Anne-Marit,2021,
Anne-Marit,2022,
Anne-Marit,2023,
Anne-Marit,2024,
Anne-Mette,2013,382.0
Anne-Mette,2014,379.0
Anne-Mette,2015,379.0
Anne-Mette,2016,382.0
Anne-Mette,2017,382.0
Anne-Mette,2018,381.0
Anne-Mette,2019,380.0
Anne-Mette,2020,378.0
Anne-Mette,2021,
Anne-Mette,2022,
Anne-Mette,2023,
Anne-Mette,2024,
Anne-Sofie,2013,316.0
Anne-Sofie,2014,315.0
Anne-Sofie,2015,312.0
Anne-Sofie,2016,310.0
Anne-Sofie,2017,309.0
Anne-Sofie,2018,308.0
Anne-Sofie,2019,305.0
Anne-Sofie,2020,304.0
Anne-Sofie,2021,
Anne-Sofie,2022,
Anne-Sofie,2023,
Anne-Sofie,2024,
Anneli,2013,592.0
Anneli,2014,601.0
Anneli,2015,609.0
Anneli,2016,613.0
Anneli,2017,617.0
Anneli,2018,623.0
Anneli,2019,634.0
Anneli,2020,636.0
Anneli,2021,636.0
Anneli,2022,635.0
Anneli,2023,634.0
Anneli,2024,637.0
Annelin,2013,
Annelin,2014,
Annelin,2015,
Annelin,2016,
Annelin,2017,
Annelin,2018,
Annelin,2019,
Annelin,2020,
Annelin,2021,
Annelin,2022,202.0
Annelin,2023,202.0
Annelin,2024,202.0
Annelise,2013,426.0
Annelise,2014,429.0
Annelise,2015,422.0
Annelise,2016,423.0
Annelise,2017,425.0
Annelise,2018,422.0
Annelise,2019,421.0
Annelise,2020,415.0
Annelise,2021,407.0
Annelise,2022,400.0
Annelise,2023,394.0
Annelise,2024,388.0
Annette,2013,2410.0
Annette,2014,2408.0
Annette,2015,2409.0
Annette,2016,2404.0
Annette,2017,2402.0
Annette,2018,2396.0
Annette,2019,2401.0
Annette,2020,2403.0
Annette,2021,2409.0
Annette,2022,2414.0
Annette,2023,2413.0
Annette,2024,2413.0
Anni,2013,497.0
Anni,2014,496.0
Anni,2015,492.0
Anni,2016,496.0
Anni,2017,490.0
Anni,2018,486.0
Anni,2019,487.0
Anni,2020,477.0
Anni,2021,498.0
Anni,2022,493.0
Anni,2023,492.0
Anni,2024,490.0
Annie,2013,1290.0
Annie,2014,1282.0
Annie,2015,1266.0
Annie,2016,1257.0
Annie,2017,1247.0
Annie,2018,1233.0
Annie,2019,1236.0
Annie,2020,1231.0
Annie,2021,1277.0
Annie,2022,1257.0
Annie,2023,1263.0
Annie,2024,1263.0
Annika,2013,1055.0
Annika,2014,1062.0
Annika,2015,1070.0
Annika,2016,1073.0
Annika,2017,1100.0
Annika,2018,1105.0
Annika,2019,1121.0
Annika,2020,1140.0
Annika,2021,1163.0
Annika,2022,1179.0
Annika,2023,1190.0
Annika,2024,1208.0
Anniken,2013,2638.0
Anniken,2014,2649.0
Anniken,2015,2666.0
Anniken,2016,2686.0
Anniken,2017,2688.0
Anniken,2018,2698.0
Anniken,2019,2706.0
Anniken,2020,2719.0
Anniken,2021,2731.0
Anniken,2022,2733.0
Anniken,2023,2729.0
Anniken,2024,2740.0
Annlaug,2013,557.0
Annlaug,2014,551.0
Annlaug,2015,544.0
Annlaug,2016,539.0
Annlaug,2017,531.0
Annlaug,2018,525.0
Annlaug,2019,522.0
Annlaug,2020,510.0
Annlaug,2021,493.0
Annlaug,2022,487.0
Annlaug,2023,475.0
Annlaug,2024,468.0
Anny,2013,2308.0
Anny,2014,2235.0
Anny,2015,2150.0
Anny,2016,2080.0
Anny,2017,1996.0
Anny,2018,1934.0
Anny,2019,1872.0
Anny,2020,1807.0
Anny,2021,1777.0
Anny,2022,1718.0
Anny,2023,1666.0
Anny,2024,1603.0
Antonia,2013,
Antonia,2014,
Antonia,2015,
Antonia,2016,
Antonia,2017,
Antonia,2018,
Antonia,2019,
Antonia,2020,203.0
Antonia,2021,211.0
Antonia,2022,225.0
Antonia,2023,231.0
Antonia,2024,244.0
Antonina,2013,
Antonina,2014,
Antonina,2015,
Antonina,2016,
Antonina,2017,
Antonina,2018,
Antonina,2019,
Antonina,2020,
Antonina,2021,
Antonina,2022,217.0
Antonina,2023,272.0
Antonina,2024,301.0
Aria,2013,
Aria,2014,
Aria,2015,
Aria,2016,228.0
Aria,2017,302.0
Aria,2018,370.0
Aria,2019,434.0
Aria,2020,503.0
Aria,2021,589.0
Aria,2022,645.0
Aria,2023,714.0
Aria,2024,775.0
Ariana,2013,265.0
Ariana,2014,293.0
Ariana,2015,332.0
Ariana,2016,353.0
Ariana,2017,381.0
Ariana,2018,415.0
Ariana,2019,438.0
Ariana,2020,470.0
Ariana,2021,495.0
Ariana,2022,526.0
Ariana,2023,563.0
Ariana,2024,586.0
Ariel,2013,298.0
Ariel,2014,325.0
Ariel,2015,352.0
Ariel,2016,394.0
Ariel,2017,424.0
Ariel,2018,452.0
Ariel,2019,481.0
Ariel,2020,516.0
Ariel,2021,547.0
Ariel,2022,572.0
Ariel,2023,594.0
Ariel,2024,616.0
Arina,2013,
Arina,2014,
Arina,2015,
Arina,2016,
Arina,2017,
Arina,2018,
Arina,2019,
Arina,2020,
Arina,2021,
Arina,2022,236.0
Arina,2023,315.0
Arina,2024,363.0
Arna,2013,708.0
Arna,2014,681.0
Arna,2015,654.0
Arna,2016,632.0
Arna,2017,612.0
Arna,2018,589.0
Arna,2019,578.0
Arna,2020,553.0
Arna,2021,543.0
Arna,2022,518.0
Arna,2023,502.0
Arna,2024,492.0
Arnhild,2013,1436.0
Arnhild,2014,1418.0
Arnhild,2015,1402.0
Arnhild,2016,1376.0
Arnhild,2017,1341.0
Arnhild,2018,1312.0
Arnhild,2019,1282.0
Arnhild,2020,1260.0
Arnhild,2021,1242.0
Arnhild,2022,1227.0
Arnhild,2023,1202.0
Arnhild,2024,1176.0
Arya,2013,
Arya,2014,
Arya,2015,
Arya,2016,
Arya,2017,
Arya,2018,
Arya,2019,
Arya,2020,
Arya,2021,
Arya,2022,242.0
Arya,2023,262.0
Arya,2024,280.0
Asbjørg,2013,1356.0
Asbjørg,2014,1322.0
Asbjørg,2015,1253.0
Asbjørg,2016,1200.0
Asbjørg,2017,1146.0
Asbjørg,2018,1083.0
Asbjørg,2019,1036.0
Asbjørg,2020,993.0
Asbjørg,2021,938.0
Asbjørg,2022,895.0
Asbjørg,2023,853.0
Asbjørg,2024,811.0
Asha,2013,243.0
Asha,2014,247.0
Asha,2015,254.0
Asha,2016,255.0
Asha,2017,253.0
Asha,2018,251.0
Asha,2019,247.0
Asha,2020,254.0
Asha,2021,249.0
Asha,2022,244.0
Asha,2023,249.0
Asha,2024,248.0
Aslaug,2013,4021.0
Aslaug,2014,3799.0
Aslaug,2015,3604.0
Aslaug,2016,3374.0
Aslaug,2017,3172.0
Aslaug,2018,3027.0
Aslaug,2019,2857.0
Aslaug,2020,2701.0
Aslaug,2021,2547.0
Aslaug,2022,2386.0
Aslaug,2023,2245.0
Aslaug,2024,2108.0
Asma,2013,219.0
Asma,2014,221.0
Asma,2015,240.0
Asma,2016,258.0
Asma,2017,266.0
Asma,2018,271.0
Asma,2019,274.0
Asma,2020,295.0
Asma,2021,305.0
Asma,2022,309.0
Asma,2023,319.0
Asma,2024,333.0
Asta,2013,864.0
Asta,2014,856.0
Asta,2015,816.0
Asta,2016,780.0
Asta,2017,766.0
Asta,2018,741.0
Asta,2019,732.0
Asta,2020,718.0
Asta,2021,723.0
Asta,2022,719.0
Asta,2023,723.0
Asta,2024,724.0
Astri,2013,2059.0
Astri,2014,2032.0
Astri,2015,2008.0
Astri,2016,1987.0
Astri,2017,1966.0
Astri,2018,1950.0
Astri,2019,1932.0
Astri,2020,1918.0
Astri,2021,1915.0
Astri,2022,1902.0
Astri,2023,1883.0
Astri,2024,1843.0
Astrid,2013,18120.0
Astrid,2014,17881.0
Astrid,2015,17602.0
Astrid,2016,17416.0
Astrid,2017,17187.0
Astrid,2018,16928.0
Astrid,2019,16769.0
Astrid,2020,16595.0
Astrid,2021,16519.0
Astrid,2022,16296.0
Astrid,2023,16159.0
Astrid,2024,16025.0
Athena,2013,
Athena,2014,
Athena,2015,
Athena,2016,
Athena,2017,
Athena,2018,
Athena,2019,
Athena,2020,
Athena,2021,
Athena,2022,
Athena,2023,
Athena,2024,218.0
Aud,2013,12118.0
Aud,2014,11951.0
Aud,2015,11746.0
Aud,2016,11534.0
Aud,2017,11318.0
Aud,2018,11105.0
Aud,2019,10874.0
Aud,2020,10618.0
Aud,2021,10639.0
Aud,2022,10358.0
Aud,2023,10054.0
Aud,2024,9752.0
Audhild,2013,1048.0
Audhild,2014,1039.0
Audhild,2015,1033.0
Audhild,2016,1024.0
Audhild,2017,1013.0
Audhild,2018,1002.0
Audhild,2019,986.0
Audhild,2020,980.0
Audhild,2021,970.0
Audhild,2022,957.0
Audhild,2023,946.0
Audhild,2024,921.0
Audny,2013,253.0
Audny,2014,245.0
Audny,2015,240.0
Audny,2016,239.0
Audny,2017,234.0
Audny,2018,231.0
Audny,2019,227.0
Audny,2020,224.0
Audny,2021,217.0
Audny,2022,211.0
Audny,2023,200.0
Audny,2024,
Aurelia,2013,
Aurelia,2014,
Aurelia,2015,
Aurelia,2016,
Aurelia,2017,
Aurelia,2018,
Aurelia,2019,
Aurelia,2020,
Aurelia,2021,
Aurelia,2022,
Aurelia,2023,211.0
Aurelia,2024,225.0
Aurora,2013,3457.0
Aurora,2014,3668.0
Aurora,2015,3914.0
Aurora,2016,4153.0
Aurora,2017,4375.0
Aurora,2018,4580.0
Aurora,2019,4780.0
Aurora,2020,4966.0
Aurora,2021,5207.0
Aurora,2022,5412.0
Aurora,2023,5651.0
Aurora,2024,5856.0
Ausra,2013,
Ausra,2014,
Ausra,2015,
Ausra,2016,
Ausra,2017,201.0
Ausra,2018,210.0
Ausra,2019,217.0
Ausra,2020,216.0
Ausra,2021,215.0
Ausra,2022,215.0
Ausra,2023,217.0
Ausra,2024,220.0
Ava,2013,229.0
Ava,2014,254.0
Ava,2015,292.0
Ava,2016,349.0
Ava,2017,384.0
Ava,2018,448.0
Ava,2019,480.0
Ava,2020,537.0
Ava,2021,589.0
Ava,2022,635.0
Ava,2023,686.0
Ava,2024,725.0
Aya,2013,
Aya,2014,207.0
Aya,2015,231.0
Aya,2016,295.0
Aya,2017,362.0
Aya,2018,416.0
Aya,2019,449.0
Aya,2020,476.0
Aya,2021,505.0
Aya,2022,551.0
Aya,2023,591.0
Aya,2024,650.0
Ayan,2013,280.0
Ayan,2014,292.0
Ayan,2015,300.0
Ayan,2016,312.0
Ayan,2017,321.0
Ayan,2018,324.0
Ayan,2019,324.0
Ayan,2020,324.0
Ayan,2021,326.0
Ayan,2022,324.0
Ayan,2023,317.0
Ayan,2024,315.0
Ayesha,2013,
Ayesha,2014,
Ayesha,2015,
Ayesha,2016,
Ayesha,2017,
Ayesha,2018,
Ayesha,2019,
Ayesha,2020,
Ayesha,2021,
Ayesha,2022,205.0
Ayesha,2023,212.0
Ayesha,2024,222.0
Ayla,2013,221.0
Ayla,2014,241.0
Ayla,2015,246.0
Ayla,2016,259.0
Ayla,2017,279.0
Ayla,2018,297.0
Ayla,2019,321.0
Ayla,2020,347.0
Ayla,2021,390.0
Ayla,2022,427.0
Ayla,2023,463.0
Ayla,2024,511.0
Aylin,2013,
Aylin,2014,
Aylin,2015,
Aylin,2016,209.0
Aylin,2017,228.0
Aylin,2018,238.0
Aylin,2019,256.0
Aylin,2020,273.0
Aylin,2021,287.0
Aylin,2022,300.0
Aylin,2023,324.0
Aylin,2024,342.0
Ayse,2013,296.0
Ayse,2014,295.0
Ayse,2015,302.0
Ayse,2016,304.0
Ayse,2017,308.0
Ayse,2018,308.0
Ayse,2019,314.0
Ayse,2020,317.0
Ayse,2021,323.0
Ayse,2022,335.0
Ayse,2023,342.0
Ayse,2024,351.0
Azra,2013,
Azra,2014,
Azra,2015,
Azra,2016,204.0
Azra,2017,207.0
Azra,2018,214.0
Azra,2019,224.0
Azra,2020,231.0
Azra,2021,238.0
Azra,2022,249.0
Azra,2023,250.0
Azra,2024,251.0
Barbara,2013,873.0
Barbara,2014,913.0
Barbara,2015,947.0
Barbara,2016,955.0
Barbara,2017,972.0
Barbara,2018,963.0
Barbara,2019,991.0
Barbara,2020,1005.0
Barbara,2021,1014.0
Barbara,2022,1033.0
Barbara,2023,1037.0
Barbara,2024,1044.0
Barbro,2013,1148.0
Barbro,2014,1140.0
Barbro,2015,1138.0
Barbro,2016,1130.0
Barbro,2017,1122.0
Barbro,2018,1119.0
Barbro,2019,1117.0
Barbro,2020,1112.0
Barbro,2021,1113.0
Barbro,2022,1100.0
Barbro,2023,1091.0
Barbro,2024,1086.0
Beata,2013,616.0
Beata,2014,668.0
Beata,2015,688.0
Beata,2016,707.0
Beata,2017,722.0
Beata,2018,726.0
Beata,2019,740.0
Beata,2020,746.0
Beata,2021,760.0
Beata,2022,775.0
Beata,2023,786.0
Beata,2024,797.0
Beate,2013,4451.0
Beate,2014,4450.0
Beate,2015,4449.0
Beate,2016,4434.0
Beate,2017,4433.0
Beate,2018,4424.0
Beate,2019,4414.0
Beate,2020,4409.0
Beate,2021,4426.0
Beate,2022,4412.0
Beate,2023,4412.0
Beate,2024,4398.0
Beathe,2013,685.0
Beathe,2014,679.0
Beathe,2015,678.0
Beathe,2016,679.0
Beathe,2017,675.0
Beathe,2018,676.0
Beathe,2019,677.0
Beathe,2020,675.0
Beathe,2021,682.0
Beathe,2022,680.0
Beathe,2023,677.0
Beathe,2024,675.0
Beatrice,2013,331.0
Beatrice,2014,340.0
Beatrice,2015,347.0
Beatrice,2016,361.0
Beatrice,2017,361.0
Beatrice,2018,373.0
Beatrice,2019,386.0
Beatrice,2020,397.0
Beatrice,2021,405.0
Beatrice,2022,431.0
Beatrice,2023,446.0
Beatrice,2024,464.0
Belinda,2013,355.0
Belinda,2014,360.0
Belinda,2015,359.0
Belinda,2016,366.0
Belinda,2017,374.0
Belinda,2018,376.0
Belinda,2019,373.0
Belinda,2020,376.0
Belinda,2021,381.0
Belinda,2022,378.0
Belinda,2023,379.0
Belinda,2024,378.0
Bella,2013,
Bella,2014,
Bella,2015,
Bella,2016,
Bella,2017,200.0
Bella,2018,225.0
Bella,2019,254.0
Bella,2020,281.0
Bella,2021,319.0
Bella,2022,344.0
Bella,2023,382.0
Bella,2024,427.0
Benedicte,2013,2707.0
Benedicte,2014,2725.0
Benedicte,2015,2725.0
Benedicte,2016,2741.0
Benedicte,2017,2743.0
Benedicte,2018,2736.0
Benedicte,2019,2732.0
Benedicte,2020,2739.0
Benedicte,2021,2736.0
Benedicte,2022,2740.0
Benedicte,2023,2730.0
Benedicte,2024,2724.0
Benedikte,2013,1404.0
Benedikte,2014,1411.0
Benedikte,2015,1414.0
Benedikte,2016,1417.0
Benedikte,2017,1422.0
Benedikte,2018,1427.0
Benedikte,2019,1427.0
Benedikte,2020,1426.0
Benedikte,2021,1424.0
Benedikte,2022,1424.0
Benedikte,2023,1421.0
Benedikte,2024,1420.0
Bente,2013,16447.0
Bente,2014,16420.0
Bente,2015,16370.0
Bente,2016,16315.0
Bente,2017,16265.0
Bente,2018,16200.0
Bente,2019,16139.0
Bente,2020,16065.0
Bente,2021,16137.0
Bente,2022,16057.0
Bente,2023,15972.0
Bente,2024,15887.0
Benthe,2013,265.0
Benthe,2014,267.0
Benthe,2015,266.0
Benthe,2016,265.0
Benthe,2017,268.0
Benthe,2018,263.0
Benthe,2019,262.0
Benthe,2020,261.0
Benthe,2021,264.0
Benthe,2022,263.0
Benthe,2023,256.0
Benthe,2024,254.0
Bergit,2013,232.0
Bergit,2014,223.0
Bergit,2015,210.0
Bergit,2016,
Bergit,2017,
Bergit,2018,
Bergit,2019,
Bergit,2020,
Bergit,2021,
Bergit,2022,
Bergit,2023,
Bergit,2024,
Bergliot,2013,258.0
Bergliot,2014,242.0
Bergliot,2015,231.0
Bergliot,2016,212.0
Bergliot,2017,
Bergliot,2018,
Bergliot,2019,
Bergliot,2020,
Bergliot,2021,
Bergliot,2022,
Bergliot,2023,
Bergliot,2024,
Bergljot,2013,747.0
Bergljot,2014,699.0
Bergljot,2015,656.0
Bergljot,2016,620.0
Bergljot,2017,587.0
Bergljot,2018,555.0
Bergljot,2019,519.0
Bergljot,2020,482.0
Bergljot,2021,456.0
Bergljot,2022,430.0
Bergljot,2023,408.0
Bergljot,2024,393.0
Berit,2013,18543.0
Berit,2014,18292.0
Berit,2015,18040.0
Berit,2016,17788.0
Berit,2017,17500.0
Berit,2018,17202.0
Berit,2019,16894.0
Berit,2020,16577.0
Berit,2021,16300.0
Berit,2022,15922.0
Berit,2023,15542.0
Berit,2024,15162.0
Berta,2013,279.0
Berta,2014,259.0
Berta,2015,247.0
Berta,2016,236.0
Berta,2017,225.0
Berta,2018,211.0
Berta,2019,
Berta,2020,
Berta,2021,
Berta,2022,
Berta,2023,
Berta,2024,
Bertha,2013,342.0
Bertha,2014,314.0
Bertha,2015,294.0
Bertha,2016,276.0
Bertha,2017,256.0
Bertha,2018,239.0
Bertha,2019,228.0
Bertha,2020,216.0
Bertha,2021,
Bertha,2022,
Bertha,2023,
Bertha,2024,
Bertine,2013,375.0
Bertine,2014,384.0
Bertine,2015,389.0
Bertine,2016,403.0
Bertine,2017,411.0
Bertine,2018,418.0
Bertine,2019,417.0
Bertine,2020,419.0
Bertine,2021,419.0
Bertine,2022,418.0
Bertine,2023,417.0
Bertine,2024,419.0
Betina,2013,275.0
Betina,2014,280.0
Betina,2015,279.0
Betina,2016,281.0
Betina,2017,279.0
Betina,2018,280.0
Betina,2019,278.0
Betina,2020,277.0
Betina,2021,278.0
Betina,2022,277.0
Betina,2023,277.0
Betina,2024,276.0
Bettina,2013,694.0
Bettina,2014,694.0
Bettina,2015,693.0
Bettina,2016,693.0
Bettina,2017,691.0
Bettina,2018,686.0
Bettina,2019,689.0
Bettina,2020,685.0
Bettina,2021,693.0
Bettina,2022,693.0
Bettina,2023,690.0
Bettina,2024,688.0
Betty,2013,444.0
Betty,2014,436.0
Betty,2015,435.0
Betty,2016,427.0
Betty,2017,417.0
Betty,2018,414.0
Betty,2019,409.0
Betty,2020,408.0
Betty,2021,409.0
Betty,2022,401.0
Betty,2023,397.0
Betty,2024,397.0
Bianca,2013,374.0
Bianca,2014,391.0
Bianca,2015,414.0
Bianca,2016,432.0
Bianca,2017,438.0
Bianca,2018,455.0
Bianca,2019,470.0
Bianca,2020,478.0
Bianca,2021,538.0
Bianca,2022,557.0
Bianca,2023,592.0
Bianca,2024,631.0
Bibi,2013,
Bibi,2014,
Bibi,2015,
Bibi,2016,
Bibi,2017,
Bibi,2018,
Bibi,2019,
Bibi,2020,
Bibi,2021,
Bibi,2022,209.0
Bibi,2023,223.0
Bibi,2024,232.0
Birgit,2013,3498.0
Birgit,2014,3428.0
Birgit,2015,3341.0
Birgit,2016,3245.0
Birgit,2017,3187.0
Birgit,2018,3122.0
Birgit,2019,3058.0
Birgit,2020,3005.0
Birgit,2021,2958.0
Birgit,2022,2885.0
Birgit,2023,2816.0
Birgit,2024,2768.0
Birgith,2013,208.0
Birgith,2014,205.0
Birgith,2015,203.0
Birgith,2016,
Birgith,2017,
Birgith,2018,
Birgith,2019,
Birgith,2020,
Birgith,2021,
Birgith,2022,
Birgith,2023,
Birgith,2024,
Birgitta,2013,246.0
Birgitta,2014,243.0
Birgitta,2015,243.0
Birgitta,2016,232.0
Birgitta,2017,230.0
Birgitta,2018,231.0
Birgitta,2019,229.0
Birgitta,2020,225.0
Birgitta,2021,220.0
Birgitta,2022,217.0
Birgitta,2023,219.0
Birgitta,2024,214.0
Birgitte,2013,2664.0
Birgitte,2014,2668.0
Birgitte,2015,2669.0
Birgitte,2016,2672.0
Birgitte,2017,2664.0
Birgitte,2018,2661.0
Birgitte,2019,2662.0
Birgitte,2020,2661.0
Birgitte,2021,2669.0
Birgitte,2022,2664.0
Birgitte,2023,2657.0
Birgitte,2024,2651.0
Birte,2013,683.0
Birte,2014,683.0
Birte,2015,683.0
Birte,2016,679.0
Birte,2017,677.0
Birte,2018,674.0
Birte,2019,668.0
Birte,2020,664.0
Birte,2021,674.0
Birte,2022,674.0
Birte,2023,675.0
Birte,2024,677.0
Birthe,2013,703.0
Birthe,2014,697.0
Birthe,2015,692.0
Birthe,2016,691.0
Birthe,2017,687.0
Birthe,2018,688.0
Birthe,2019,678.0
Birthe,2020,671.0
Birthe,2021,677.0
Birthe,2022,675.0
Birthe,2023,669.0
Birthe,2024,664.0
Bjørg,2013,17932.0
Bjørg,2014,17559.0
Bjørg,2015,17179.0
Bjørg,2016,16821.0
Bjørg,2017,16414.0
Bjørg,2018,15951.0
Bjørg,2019,15525.0
Bjørg,2020,15103.0
Bjørg,2021,14695.0
Bjørg,2022,14171.0
Bjørg,2023,13661.0
Bjørg,2024,13146.0
Bodil,2013,5908.0
Bodil,2014,5844.0
Bodil,2015,5773.0
Bodil,2016,5694.0
Bodil,2017,5634.0
Bodil,2018,5559.0
Bodil,2019,5468.0
Bodil,2020,5388.0
Bodil,2021,5306.0
Bodil,2022,5207.0
Bodil,2023,5109.0
Bodil,2024,5031.0
Borghild,2013,2461.0
Borghild,2014,2281.0
Borghild,2015,2100.0
Borghild,2016,1958.0
Borghild,2017,1821.0
Borghild,2018,1705.0
Borghild,2019,1603.0
Borghild,2020,1494.0
Borghild,2021,1407.0
Borghild,2022,1305.0
Borghild,2023,1232.0
Borghild,2024,1165.0
Borgny,2013,1504.0
Borgny,2014,1428.0
Borgny,2015,1362.0
Borgny,2016,1292.0
Borgny,2017,1213.0
Borgny,2018,1141.0
Borgny,2019,1068.0
Borgny,2020,989.0
Borgny,2021,927.0
Borgny,2022,872.0
Borgny,2023,815.0
Borgny,2024,755.0
Bozena,2013,208.0
Bozena,2014,218.0
Bozena,2015,229.0
Bozena,2016,230.0
Bozena,2017,233.0
Bozena,2018,234.0
Bozena,2019,234.0
Bozena,2020,239.0
Bozena,2021,241.0
Bozena,2022,240.0
Bozena,2023,237.0
Bozena,2024,232.0
Brit,2013,6205.0
Brit,2014,6145.0
Brit,2015,6082.0
Brit,2016,6017.0
Brit,2017,5951.0
Brit,2018,5864.0
Brit,2019,5804.0
Brit,2020,5732.0
Brit,2021,5783.0
Brit,2022,5688.0
Brit,2023,5583.0
Brit,2024,5479.0
Brita,2013,1963.0
Brita,2014,1930.0
Brita,2015,1904.0
Brita,2016,1874.0
Brita,2017,1844.0
Brita,2018,1805.0
Brita,2019,1778.0
Brita,2020,1743.0
Brita,2021,1724.0
Brita,2022,1688.0
Brita,2023,1662.0
Brita,2024,1627.0
Brith,2013,609.0
Brith,2014,601.0
Brith,2015,595.0
Brith,2016,589.0
Brith,2017,579.0
Brith,2018,574.0
Brith,2019,564.0
Brith,2020,553.0
Brith,2021,584.0
Brith,2022,576.0
Brith,2023,565.0
Brith,2024,558.0
Britt,2013,7640.0
Britt,2014,7602.0
Britt,2015,7547.0
Britt,2016,7507.0
Britt,2017,7450.0
Britt,2018,7391.0
Britt,2019,7327.0
Britt,2020,7245.0
Britt,2021,7686.0
Britt,2022,7621.0
Britt,2023,7531.0
Britt,2024,7438.0
Britta,2013,213.0
Britta,2014,212.0
Britta,2015,204.0
Britta,2016,
Britta,2017,
Britta,2018,
Britta,2019,
Britta,2020,
Britta,2021,
Britta,2022,
Britta,2023,
Britta,2024,
Brynhild,2013,681.0
Brynhild,2014,668.0
Brynhild,2015,644.0
Brynhild,2016,635.0
Brynhild,2017,616.0
Brynhild,2018,598.0
Brynhild,2019,570.0
Brynhild,2020,551.0
Brynhild,2021,536.0
Brynhild,2022,516.0
Brynhild,2023,502.0
Brynhild,2024,488.0
Bushra,2013,
Bushra,2014,201.0
Bushra,2015,212.0
Bushra,2016,230.0
Bushra,2017,238.0
Bushra,2018,256.0
Bushra,2019,261.0
Bushra,2020,269.0
Bushra,2021,270.0
Bushra,2022,278.0
Bushra,2023,284.0
Bushra,2024,287.0
Camilla,2013,13618.0
Camilla,2014,13662.0
Camilla,2015,13695.0
Camilla,2016,13691.0
Camilla,2017,13695.0
Camilla,2018,13698.0
Camilla,2019,13704.0
Camilla,2020,13714.0
Camilla,2021,13772.0
Camilla,2022,13761.0
Camilla,2023,13762.0
Camilla,2024,13767.0
Carina,2013,2540.0
Carina,2014,2556.0
Carina,2015,2553.0
Carina,2016,2555.0
Carina,2017,2550.0
Carina,2018,2540.0
Carina,2019,2540.0
Carina,2020,2543.0
Carina,2021,2565.0
Carina,2022,2566.0
Carina,2023,2559.0
Carina,2024,2568.0
Carine,2013,257.0
Carine,2014,257.0
Carine,2015,259.0
Carine,2016,262.0
Carine,2017,266.0
Carine,2018,267.0
Carine,2019,269.0
Carine,2020,268.0
Carine,2021,269.0
Carine,2022,269.0
Carine,2023,271.0
Carine,2024,272.0
Carla,2013,235.0
Carla,2014,253.0
Carla,2015,265.0
Carla,2016,281.0
Carla,2017,287.0
Carla,2018,296.0
Carla,2019,310.0
Carla,2020,319.0
Carla,2021,343.0
Carla,2022,364.0
Carla,2023,382.0
Carla,2024,392.0
Carmen,2013,704.0
Carmen,2014,738.0
Carmen,2015,767.0
Carmen,2016,784.0
Carmen,2017,804.0
Carmen,2018,817.0
Carmen,2019,840.0
Carmen,2020,856.0
Carmen,2021,906.0
Carmen,2022,935.0
Carmen,2023,958.0
Carmen,2024,982.0
Carolina,2013,262.0
Carolina,2014,279.0
Carolina,2015,286.0
Carolina,2016,294.0
Carolina,2017,299.0
Carolina,2018,311.0
Carolina,2019,323.0
Carolina,2020,336.0
Carolina,2021,345.0
Carolina,2022,367.0
Carolina,2023,380.0
Carolina,2024,394.0
Caroline,2013,5399.0
Caroline,2014,5459.0
Caroline,2015,5499.0
Caroline,2016,5517.0
Caroline,2017,5561.0
Caroline,2018,5580.0
Caroline,2019,5594.0
Caroline,2020,5626.0
Caroline,2021,5657.0
Caroline,2022,5667.0
Caroline,2023,5691.0
Caroline,2024,5681.0
Cassandra,2013,455.0
Cassandra,2014,479.0
Cassandra,2015,504.0
Cassandra,2016,522.0
Cassandra,2017,535.0
Cassandra,2018,552.0
Cassandra,2019,557.0
Cassandra,2020,578.0
Cassandra,2021,593.0
Cassandra,2022,601.0
Cassandra,2023,618.0
Cassandra,2024,637.0
Catharina,2013,511.0
Catharina,2014,513.0
Catharina,2015,514.0
Catharina,2016,512.0
Catharina,2017,509.0
Catharina,2018,516.0
Catharina,2019,518.0
Catharina,2020,516.0
Catharina,2021,514.0
Catharina,2022,515.0
Catharina,2023,512.0
Catharina,2024,508.0
Catherine,2013,486.0
Catherine,2014,495.0
Catherine,2015,500.0
Catherine,2016,508.0
Catherine,2017,518.0
Catherine,2018,532.0
Catherine,2019,538.0
Catherine,2020,540.0
Catherine,2021,547.0
Catherine,2022,547.0
Catherine,2023,540.0
Catherine,2024,546.0
Cathrin,2013,332.0
Cathrin,2014,332.0
Cathrin,2015,329.0
Cathrin,2016,329.0
Cathrin,2017,331.0
Cathrin,2018,331.0
Cathrin,2019,333.0
Cathrin,2020,332.0
Cathrin,2021,332.0
