fornavn,år,antall
Hamza,2023,813.0
Hamza,2024,846.0
Hans,2013,22523.0
Hans,2014,22255.0
Hans,2015,21989.0
Hans,2016,21682.0
Hans,2017,21398.0
Hans,2018,21092.0
Hans,2019,20833.0
Hans,2020,20548.0
Hans,2021,22356.0
Hans,2022,22029.0
Hans,2023,21741.0
Hans,2024,21495.0
Hans-Petter,2013,367.0
Hans-Petter,2014,369.0
Hans-Petter,2015,368.0
Hans-Petter,2016,367.0
Hans-Petter,2017,363.0
Hans-Petter,2018,360.0
Hans-Petter,2019,358.0
Hans-Petter,2020,356.0
Hans-Petter,2021,
Hans-Petter,2022,
Hans-Petter,2023,
Hans-Petter,2024,
Harald,2013,15197.0
Harald,2014,14932.0
Harald,2015,14702.0
Harald,2016,14468.0
Harald,2017,14215.0
Harald,2018,13966.0
Harald,2019,13734.0
Harald,2020,13468.0
Harald,2021,13315.0
Harald,2022,13046.0
Harald,2023,12753.0
Harald,2024,12523.0
Haris,2013,
Haris,2014,
Haris,2015,
Haris,2016,
Haris,2017,
Haris,2018,203.0
Haris,2019,210.0
Haris,2020,211.0
Haris,2021,219.0
Haris,2022,223.0
Haris,2023,234.0
Haris,2024,238.0
Harry,2013,2538.0
Harry,2014,2453.0
Harry,2015,2391.0
Harry,2016,2294.0
Harry,2017,2211.0
Harry,2018,2145.0
Harry,2019,2076.0
Harry,2020,2014.0
Harry,2021,1943.0
Harry,2022,1872.0
Harry,2023,1798.0
Harry,2024,1721.0
Hasan,2013,423.0
Hasan,2014,436.0
Hasan,2015,464.0
Hasan,2016,512.0
Hasan,2017,556.0
Hasan,2018,592.0
Hasan,2019,616.0
Hasan,2020,620.0
Hasan,2021,638.0
Hasan,2022,657.0
Hasan,2023,696.0
Hasan,2024,722.0
Hassan,2013,1087.0
Hassan,2014,1133.0
Hassan,2015,1206.0
Hassan,2016,1282.0
Hassan,2017,1326.0
Hassan,2018,1374.0
Hassan,2019,1397.0
Hassan,2020,1413.0
Hassan,2021,1429.0
Hassan,2022,1442.0
Hassan,2023,1484.0
Hassan,2024,1511.0
Hauk,2013,229.0
Hauk,2014,243.0
Hauk,2015,254.0
Hauk,2016,258.0
Hauk,2017,265.0
Hauk,2018,273.0
Hauk,2019,277.0
Hauk,2020,285.0
Hauk,2021,295.0
Hauk,2022,302.0
Hauk,2023,311.0
Hauk,2024,320.0
Heine,2013,961.0
Heine,2014,991.0
Heine,2015,1018.0
Heine,2016,1050.0
Heine,2017,1079.0
Heine,2018,1104.0
Heine,2019,1128.0
Heine,2020,1151.0
Heine,2021,1177.0
Heine,2022,1203.0
Heine,2023,1229.0
Heine,2024,1256.0
Helge,2013,12800.0
Helge,2014,12640.0
Helge,2015,12449.0
Helge,2016,12276.0
Helge,2017,12067.0
Helge,2018,11888.0
Helge,2019,11701.0
Helge,2020,11497.0
Helge,2021,11342.0
Helge,2022,11129.0
Helge,2023,10931.0
Helge,2024,10725.0
Helmer,2013,216.0
Helmer,2014,235.0
Helmer,2015,266.0
Helmer,2016,298.0
Helmer,2017,319.0
Helmer,2018,341.0
Helmer,2019,372.0
Helmer,2020,402.0
Helmer,2021,445.0
Helmer,2022,492.0
Helmer,2023,538.0
Helmer,2024,583.0
Henning,2013,5369.0
Henning,2014,5359.0
Henning,2015,5351.0
Henning,2016,5331.0
Henning,2017,5320.0
Henning,2018,5296.0
Henning,2019,5295.0
Henning,2020,5287.0
Henning,2021,5277.0
Henning,2022,5245.0
Henning,2023,5236.0
Henning,2024,5221.0
Henri,2013,
Henri,2014,
Henri,2015,
Henri,2016,
Henri,2017,
Henri,2018,
Henri,2019,
Henri,2020,
Henri,2021,
Henri,2022,
Henri,2023,
Henri,2024,205.0
Henrik,2013,14146.0
Henrik,2014,14478.0
Henrik,2015,14742.0
Henrik,2016,15034.0
Henrik,2017,15327.0
Henrik,2018,15610.0
Henrik,2019,15936.0
Henrik,2020,16210.0
Henrik,2021,16499.0
Henrik,2022,16714.0
Henrik,2023,16949.0
Henrik,2024,17220.0
Henry,2013,2031.0
Henry,2014,2025.0
Henry,2015,2048.0
Henry,2016,2064.0
Henry,2017,2083.0
Henry,2018,2102.0
Henry,2019,2152.0
Henry,2020,2217.0
Henry,2021,2290.0
Henry,2022,2338.0
Henry,2023,2410.0
Henry,2024,2506.0
Henryk,2013,277.0
Henryk,2014,282.0
Henryk,2015,274.0
Henryk,2016,271.0
Henryk,2017,279.0
Henryk,2018,272.0
Henryk,2019,279.0
Henryk,2020,274.0
Henryk,2021,270.0
Henryk,2022,265.0
Henryk,2023,259.0
Henryk,2024,261.0
Herman,2013,3663.0
Herman,2014,3820.0
Herman,2015,3966.0
Herman,2016,4097.0
Herman,2017,4257.0
Herman,2018,4411.0
Herman,2019,4585.0
Herman,2020,4779.0
Herman,2021,4960.0
Herman,2022,5136.0
Herman,2023,5316.0
Herman,2024,5514.0
Hermann,2013,709.0
Hermann,2014,710.0
Hermann,2015,708.0
Hermann,2016,707.0
Hermann,2017,700.0
Hermann,2018,696.0
Hermann,2019,699.0
Hermann,2020,700.0
Hermann,2021,693.0
Hermann,2022,684.0
Hermann,2023,683.0
Hermann,2024,674.0
Hermod,2013,455.0
Hermod,2014,441.0
Hermod,2015,435.0
Hermod,2016,428.0
Hermod,2017,419.0
Hermod,2018,409.0
Hermod,2019,400.0
Hermod,2020,392.0
Hermod,2021,380.0
Hermod,2022,366.0
Hermod,2023,352.0
Hermod,2024,343.0
Hilmar,2013,516.0
Hilmar,2014,506.0
Hilmar,2015,486.0
Hilmar,2016,475.0
Hilmar,2017,464.0
Hilmar,2018,451.0
Hilmar,2019,437.0
Hilmar,2020,420.0
Hilmar,2021,416.0
Hilmar,2022,406.0
Hilmar,2023,394.0
Hilmar,2024,386.0
Hjalmar,2013,532.0
Hjalmar,2014,523.0
Hjalmar,2015,509.0
Hjalmar,2016,500.0
Hjalmar,2017,491.0
Hjalmar,2018,491.0
Hjalmar,2019,482.0
Hjalmar,2020,483.0
Hjalmar,2021,486.0
Hjalmar,2022,485.0
Hjalmar,2023,483.0
Hjalmar,2024,481.0
Hogne,2013,369.0
Hogne,2014,370.0
Hogne,2015,369.0
Hogne,2016,367.0
Hogne,2017,366.0
Hogne,2018,370.0
Hogne,2019,373.0
Hogne,2020,371.0
Hogne,2021,373.0
Hogne,2022,375.0
Hogne,2023,374.0
Hogne,2024,374.0
Holger,2013,339.0
Holger,2014,335.0
Holger,2015,339.0
Holger,2016,333.0
Holger,2017,325.0
Holger,2018,318.0
Holger,2019,313.0
Holger,2020,299.0
Holger,2021,298.0
Holger,2022,295.0
Holger,2023,291.0
Holger,2024,287.0
Hubert,2013,206.0
Hubert,2014,228.0
Hubert,2015,248.0
Hubert,2016,262.0
Hubert,2017,273.0
Hubert,2018,279.0
Hubert,2019,290.0
Hubert,2020,307.0
Hubert,2021,327.0
Hubert,2022,330.0
Hubert,2023,339.0
Hubert,2024,350.0
Hugo,2013,1313.0
Hugo,2014,1346.0
Hugo,2015,1371.0
Hugo,2016,1396.0
Hugo,2017,1420.0
Hugo,2018,1452.0
Hugo,2019,1484.0
Hugo,2020,1524.0
Hugo,2021,1590.0
Hugo,2022,1643.0
Hugo,2023,1694.0
Hugo,2024,1738.0
Hussain,2013,
Hussain,2014,
Hussain,2015,
Hussain,2016,
Hussain,2017,204.0
Hussain,2018,205.0
Hussain,2019,209.0
Hussain,2020,211.0
Hussain,2021,222.0
Hussain,2022,228.0
Hussain,2023,235.0
Hussain,2024,241.0
Hussein,2013,515.0
Hussein,2014,544.0
Hussein,2015,563.0
Hussein,2016,629.0
Hussein,2017,679.0
Hussein,2018,714.0
Hussein,2019,731.0
Hussein,2020,744.0
Hussein,2021,759.0
Hussein,2022,769.0
Hussein,2023,800.0
Hussein,2024,839.0
Hï¿½kon,2013,12378.0
Hï¿½kon,2014,12491.0
Hï¿½kon,2015,12598.0
Hï¿½kon,2016,12734.0
Hï¿½kon,2017,12848.0
Hï¿½kon,2018,12966.0
Hï¿½kon,2019,13083.0
Hï¿½kon,2020,13170.0
Hï¿½kon,2021,13303.0
Hï¿½kon,2022,13398.0
Hï¿½kon,2023,13460.0
Hï¿½kon,2024,13531.0
Hï¿½var,2013,503.0
Hï¿½var,2014,504.0
Hï¿½var,2015,503.0
Hï¿½var,2016,502.0
Hï¿½var,2017,502.0
Hï¿½var,2018,500.0
Hï¿½var,2019,500.0
Hï¿½var,2020,500.0
Hï¿½var,2021,498.0
Hï¿½var,2022,496.0
Hï¿½var,2023,495.0
Hï¿½var,2024,495.0
Hï¿½vard,2013,9103.0
Hï¿½vard,2014,9141.0
Hï¿½vard,2015,9132.0
Hï¿½vard,2016,9149.0
Hï¿½vard,2017,9156.0
Hï¿½vard,2018,9159.0
Hï¿½vard,2019,9172.0
Hï¿½vard,2020,9204.0
Hï¿½vard,2021,9236.0
Hï¿½vard,2022,9255.0
Hï¿½vard,2023,9250.0
Hï¿½vard,2024,9254.0
Ian,2013,506.0
Ian,2014,519.0
Ian,2015,523.0
Ian,2016,538.0
Ian,2017,554.0
Ian,2018,568.0
Ian,2019,580.0
Ian,2020,598.0
Ian,2021,632.0
Ian,2022,646.0
Ian,2023,661.0
Ian,2024,676.0
Ibrahim,2013,1108.0
Ibrahim,2014,1184.0
Ibrahim,2015,1294.0
Ibrahim,2016,1469.0
Ibrahim,2017,1620.0
Ibrahim,2018,1703.0
Ibrahim,2019,1764.0
Ibrahim,2020,1804.0
Ibrahim,2021,1844.0
Ibrahim,2022,1906.0
Ibrahim,2023,1982.0
Ibrahim,2024,2047.0
Idar,2013,1397.0
Idar,2014,1377.0
Idar,2015,1366.0
Idar,2016,1354.0
Idar,2017,1342.0
Idar,2018,1327.0
Idar,2019,1310.0
Idar,2020,1292.0
Idar,2021,1287.0
Idar,2022,1265.0
Idar,2023,1243.0
Idar,2024,1225.0
Idris,2013,
Idris,2014,
Idris,2015,
Idris,2016,
Idris,2017,205.0
Idris,2018,213.0
Idris,2019,232.0
Idris,2020,244.0
Idris,2021,254.0
Idris,2022,274.0
Idris,2023,300.0
Idris,2024,326.0
Igor,2013,410.0
Igor,2014,463.0
Igor,2015,493.0
Igor,2016,518.0
Igor,2017,544.0
Igor,2018,564.0
Igor,2019,584.0
Igor,2020,600.0
Igor,2021,623.0
Igor,2022,707.0
Igor,2023,765.0
Igor,2024,791.0
Ihor,2013,
Ihor,2014,
Ihor,2015,
Ihor,2016,
Ihor,2017,
Ihor,2018,
Ihor,2019,
Ihor,2020,
Ihor,2021,
Ihor,2022,242.0
Ihor,2023,559.0
Ihor,2024,719.0
Illia,2013,
Illia,2014,
Illia,2015,
Illia,2016,
Illia,2017,
Illia,2018,
Illia,2019,
Illia,2020,
Illia,2021,
Illia,2022,
Illia,2023,334.0
Illia,2024,466.0
Ilyas,2013,
Ilyas,2014,201.0
Ilyas,2015,219.0
Ilyas,2016,232.0
Ilyas,2017,254.0
Ilyas,2018,265.0
Ilyas,2019,277.0
Ilyas,2020,291.0
Ilyas,2021,300.0
Ilyas,2022,324.0
Ilyas,2023,333.0
Ilyas,2024,352.0
Imad,2013,
Imad,2014,
Imad,2015,
Imad,2016,
Imad,2017,
Imad,2018,
Imad,2019,
Imad,2020,
Imad,2021,
Imad,2022,
Imad,2023,204.0
Imad,2024,209.0
Imran,2013,267.0
Imran,2014,285.0
Imran,2015,307.0
Imran,2016,329.0
Imran,2017,349.0
Imran,2018,364.0
Imran,2019,372.0
Imran,2020,381.0
Imran,2021,385.0
Imran,2022,397.0
Imran,2023,400.0
Imran,2024,413.0
Imre,2013,327.0
Imre,2014,353.0
Imre,2015,374.0
Imre,2016,389.0
Imre,2017,410.0
Imre,2018,430.0
Imre,2019,444.0
Imre,2020,461.0
Imre,2021,477.0
Imre,2022,493.0
Imre,2023,503.0
Imre,2024,520.0
Ingar,2013,1892.0
Ingar,2014,1868.0
Ingar,2015,1846.0
Ingar,2016,1819.0
Ingar,2017,1792.0
Ingar,2018,1773.0
Ingar,2019,1743.0
Ingar,2020,1720.0
Ingar,2021,1691.0
Ingar,2022,1672.0
Ingar,2023,1645.0
Ingar,2024,1618.0
Inge,2013,5080.0
Inge,2014,5027.0
Inge,2015,4983.0
Inge,2016,4938.0
Inge,2017,4884.0
Inge,2018,4827.0
Inge,2019,4760.0
Inge,2020,4693.0
Inge,2021,4695.0
Inge,2022,4627.0
Inge,2023,4563.0
Inge,2024,4496.0
Ingebrigt,2013,373.0
Ingebrigt,2014,368.0
Ingebrigt,2015,366.0
Ingebrigt,2016,356.0
Ingebrigt,2017,349.0
Ingebrigt,2018,347.0
Ingebrigt,2019,344.0
Ingebrigt,2020,340.0
Ingebrigt,2021,336.0
Ingebrigt,2022,330.0
Ingebrigt,2023,326.0
Ingebrigt,2024,323.0
Ingmar,2013,246.0
Ingmar,2014,246.0
Ingmar,2015,237.0
Ingmar,2016,240.0
Ingmar,2017,242.0
Ingmar,2018,244.0
Ingmar,2019,249.0
Ingmar,2020,250.0
Ingmar,2021,250.0
Ingmar,2022,248.0
Ingmar,2023,249.0
Ingmar,2024,248.0
Ingolf,2013,592.0
Ingolf,2014,568.0
Ingolf,2015,547.0
Ingolf,2016,521.0
Ingolf,2017,501.0
Ingolf,2018,476.0
Ingolf,2019,464.0
Ingolf,2020,449.0
Ingolf,2021,434.0
Ingolf,2022,410.0
Ingolf,2023,394.0
Ingolf,2024,374.0
Ingvald,2013,730.0
Ingvald,2014,698.0
Ingvald,2015,666.0
Ingvald,2016,647.0
Ingvald,2017,628.0
Ingvald,2018,602.0
Ingvald,2019,586.0
Ingvald,2020,567.0
Ingvald,2021,558.0
Ingvald,2022,539.0
Ingvald,2023,514.0
Ingvald,2024,495.0
Ingvar,2013,1323.0
Ingvar,2014,1302.0
Ingvar,2015,1265.0
Ingvar,2016,1245.0
Ingvar,2017,1217.0
Ingvar,2018,1184.0
Ingvar,2019,1169.0
Ingvar,2020,1148.0
Ingvar,2021,1125.0
Ingvar,2022,1098.0
Ingvar,2023,1062.0
Ingvar,2024,1021.0
Ingve,2013,363.0
Ingve,2014,362.0
Ingve,2015,358.0
Ingve,2016,358.0
Ingve,2017,357.0
Ingve,2018,355.0
Ingve,2019,350.0
Ingve,2020,349.0
Ingve,2021,350.0
Ingve,2022,349.0
Ingve,2023,351.0
Ingve,2024,348.0
Ioan,2013,
Ioan,2014,
Ioan,2015,
Ioan,2016,
Ioan,2017,
Ioan,2018,
Ioan,2019,
Ioan,2020,
Ioan,2021,
Ioan,2022,224.0
Ioan,2023,230.0
Ioan,2024,233.0
Ion,2013,
Ion,2014,
Ion,2015,
Ion,2016,
Ion,2017,
Ion,2018,
Ion,2019,
Ion,2020,
Ion,2021,
Ion,2022,205.0
Ion,2023,222.0
Ion,2024,241.0
Ionut,2013,
Ionut,2014,
Ionut,2015,
Ionut,2016,
Ionut,2017,
Ionut,2018,
Ionut,2019,
Ionut,2020,
Ionut,2021,
Ionut,2022,250.0
Ionut,2023,267.0
Ionut,2024,277.0
Ireneusz,2013,258.0
Ireneusz,2014,272.0
Ireneusz,2015,288.0
Ireneusz,2016,280.0
Ireneusz,2017,289.0
Ireneusz,2018,274.0
Ireneusz,2019,271.0
Ireneusz,2020,266.0
Ireneusz,2021,264.0
Ireneusz,2022,266.0
Ireneusz,2023,254.0
Ireneusz,2024,253.0
Isa,2013,
Isa,2014,
Isa,2015,
Isa,2016,
Isa,2017,210.0
Isa,2018,226.0
Isa,2019,249.0
Isa,2020,257.0
Isa,2021,268.0
Isa,2022,285.0
Isa,2023,312.0
Isa,2024,331.0
Isaac,2013,261.0
Isaac,2014,295.0
Isaac,2015,329.0
Isaac,2016,366.0
Isaac,2017,377.0
Isaac,2018,422.0
Isaac,2019,451.0
Isaac,2020,468.0
Isaac,2021,500.0
Isaac,2022,545.0
Isaac,2023,574.0
Isaac,2024,589.0
Isac,2013,284.0
Isac,2014,312.0
Isac,2015,338.0
Isac,2016,368.0
Isac,2017,391.0
Isac,2018,414.0
Isac,2019,433.0
Isac,2020,453.0
Isac,2021,492.0
Isac,2022,512.0
Isac,2023,529.0
Isac,2024,538.0
Isak,2013,4076.0
Isak,2014,4369.0
Isak,2015,4610.0
Isak,2016,4844.0
Isak,2017,5134.0
Isak,2018,5382.0
Isak,2019,5653.0
Isak,2020,5897.0
Isak,2021,6264.0
Isak,2022,6621.0
Isak,2023,6960.0
Isak,2024,7252.0
Ismail,2013,571.0
Ismail,2014,599.0
Ismail,2015,637.0
Ismail,2016,691.0
Ismail,2017,712.0
Ismail,2018,728.0
Ismail,2019,765.0
Ismail,2020,782.0
Ismail,2021,804.0
Ismail,2022,825.0
Ismail,2023,851.0
Ismail,2024,875.0
Ivan,2013,1500.0
Ivan,2014,1555.0
Ivan,2015,1624.0
Ivan,2016,1649.0
Ivan,2017,1681.0
Ivan,2018,1735.0
Ivan,2019,1792.0
Ivan,2020,1837.0
Ivan,2021,1884.0
Ivan,2022,2254.0
Ivan,2023,2648.0
Ivan,2024,2938.0
Ivar,2013,9405.0
Ivar,2014,9264.0
Ivar,2015,9078.0
Ivar,2016,8902.0
Ivar,2017,8759.0
Ivar,2018,8640.0
Ivar,2019,8491.0
Ivar,2020,8343.0
Ivar,2021,8247.0
Ivar,2022,8068.0
Ivar,2023,7931.0
Ivar,2024,7803.0
Iver,2013,2268.0
Iver,2014,2392.0
Iver,2015,2542.0
Iver,2016,2708.0
Iver,2017,2865.0
Iver,2018,3029.0
Iver,2019,3189.0
Iver,2020,3356.0
Iver,2021,3556.0
Iver,2022,3704.0
Iver,2023,3900.0
Iver,2024,4065.0
Ivo,2013,
Ivo,2014,207.0
Ivo,2015,227.0
Ivo,2016,243.0
Ivo,2017,272.0
Ivo,2018,285.0
Ivo,2019,303.0
Ivo,2020,310.0
Ivo,2021,329.0
Ivo,2022,338.0
Ivo,2023,355.0
Ivo,2024,376.0
Jacek,2013,1082.0
Jacek,2014,1154.0
Jacek,2015,1199.0
Jacek,2016,1188.0
Jacek,2017,1179.0
Jacek,2018,1166.0
Jacek,2019,1190.0
Jacek,2020,1196.0
Jacek,2021,1223.0
Jacek,2022,1205.0
Jacek,2023,1216.0
Jacek,2024,1216.0
Jack,2013,870.0
Jack,2014,874.0
Jack,2015,888.0
Jack,2016,892.0
Jack,2017,899.0
Jack,2018,909.0
Jack,2019,925.0
Jack,2020,935.0
Jack,2021,1001.0
Jack,2022,1012.0
Jack,2023,1015.0
Jack,2024,1021.0
Jacob,2013,2708.0
Jacob,2014,2856.0
Jacob,2015,3005.0
Jacob,2016,3118.0
Jacob,2017,3273.0
Jacob,2018,3412.0
Jacob,2019,3548.0
Jacob,2020,3694.0
Jacob,2021,3843.0
Jacob,2022,3959.0
Jacob,2023,4068.0
Jacob,2024,4199.0
Jahn,2013,599.0
Jahn,2014,595.0
Jahn,2015,594.0
Jahn,2016,593.0
Jahn,2017,585.0
Jahn,2018,578.0
Jahn,2019,572.0
Jahn,2020,569.0
Jahn,2021,651.0
Jahn,2022,636.0
Jahn,2023,631.0
Jahn,2024,630.0
Jakob,2013,4940.0
Jakob,2014,5142.0
Jakob,2015,5379.0
Jakob,2016,5608.0
Jakob,2017,5827.0
Jakob,2018,6042.0
Jakob,2019,6312.0
Jakob,2020,6543.0
Jakob,2021,6798.0
Jakob,2022,7078.0
Jakob,2023,7273.0
Jakob,2024,7515.0
Jakub,2013,852.0
Jakub,2014,989.0
Jakub,2015,1076.0
Jakub,2016,1126.0
Jakub,2017,1180.0
Jakub,2018,1220.0
Jakub,2019,1284.0
Jakub,2020,1306.0
Jakub,2021,1374.0
Jakub,2022,1470.0
Jakub,2023,1547.0
Jakub,2024,1605.0
Jamal,2013,317.0
Jamal,2014,321.0
Jamal,2015,325.0
Jamal,2016,362.0
Jamal,2017,387.0
Jamal,2018,395.0
Jamal,2019,401.0
Jamal,2020,403.0
Jamal,2021,413.0
Jamal,2022,430.0
Jamal,2023,436.0
Jamal,2024,445.0
James,2013,716.0
James,2014,753.0
James,2015,768.0
James,2016,760.0
James,2017,774.0
James,2018,816.0
James,2019,864.0
James,2020,895.0
James,2021,937.0
James,2022,968.0
James,2023,1009.0
James,2024,1039.0
Jamie,2013,
Jamie,2014,
Jamie,2015,
Jamie,2016,
Jamie,2017,
Jamie,2018,
Jamie,2019,
Jamie,2020,
Jamie,2021,
Jamie,2022,212.0
Jamie,2023,224.0
Jamie,2024,233.0
Jan,2013,49690.0
Jan,2014,49364.0
Jan,2015,48981.0
Jan,2016,48516.0
Jan,2017,48094.0
Jan,2018,47588.0
Jan,2019,47112.0
Jan,2020,46548.0
Jan,2021,50114.0
Jan,2022,49484.0
Jan,2023,48782.0
Jan,2024,48118.0
Jan-Erik,2013,1090.0
Jan-Erik,2014,1087.0
Jan-Erik,2015,1089.0
Jan-Erik,2016,1080.0
Jan-Erik,2017,1064.0
Jan-Erik,2018,1052.0
Jan-Erik,2019,1048.0
Jan-Erik,2020,1040.0
Jan-Erik,2021,
Jan-Erik,2022,
Jan-Erik,2023,
Jan-Erik,2024,
Janis,2013,307.0
Janis,2014,333.0
Janis,2015,335.0
Janis,2016,327.0
Janis,2017,341.0
Janis,2018,352.0
Janis,2019,384.0
Janis,2020,399.0
Janis,2021,390.0
Janis,2022,408.0
Janis,2023,419.0
Janis,2024,442.0
Jann,2013,467.0
Jann,2014,464.0
Jann,2015,464.0
Jann,2016,463.0
Jann,2017,460.0
Jann,2018,454.0
Jann,2019,451.0
Jann,2020,442.0
Jann,2021,498.0
Jann,2022,491.0
Jann,2023,487.0
Jann,2024,480.0
Janusz,2013,675.0
Janusz,2014,690.0
Janusz,2015,697.0
Janusz,2016,673.0
Janusz,2017,652.0
Janusz,2018,623.0
Janusz,2019,627.0
Janusz,2020,624.0
Janusz,2021,610.0
Janusz,2022,602.0
Janusz,2023,592.0
Janusz,2024,587.0
Jaran,2013,
Jaran,2014,
Jaran,2015,
Jaran,2016,203.0
Jaran,2017,205.0
Jaran,2018,207.0
Jaran,2019,213.0
Jaran,2020,214.0
Jaran,2021,215.0
Jaran,2022,220.0
Jaran,2023,222.0
Jaran,2024,222.0
Jarand,2013,278.0
Jarand,2014,284.0
Jarand,2015,288.0
Jarand,2016,291.0
Jarand,2017,292.0
Jarand,2018,295.0
Jarand,2019,299.0
Jarand,2020,298.0
Jarand,2021,299.0
Jarand,2022,304.0
Jarand,2023,305.0
Jarand,2024,307.0
Jardar,2013,276.0
Jardar,2014,276.0
Jardar,2015,276.0
Jardar,2016,277.0
Jardar,2017,276.0
Jardar,2018,277.0
Jardar,2019,278.0
Jardar,2020,276.0
Jardar,2021,279.0
Jardar,2022,278.0
Jardar,2023,276.0
Jardar,2024,275.0
Jarl,2013,1605.0
Jarl,2014,1594.0
Jarl,2015,1593.0
Jarl,2016,1585.0
Jarl,2017,1578.0
Jarl,2018,1573.0
Jarl,2019,1559.0
Jarl,2020,1541.0
Jarl,2021,1635.0
Jarl,2022,1611.0
Jarl,2023,1587.0
Jarl,2024,1571.0
Jarle,2013,6638.0
Jarle,2014,6596.0
Jarle,2015,6547.0
Jarle,2016,6501.0
Jarle,2017,6441.0
Jarle,2018,6393.0
Jarle,2019,6348.0
Jarle,2020,6284.0
Jarle,2021,6234.0
Jarle,2022,6184.0
Jarle,2023,6113.0
Jarle,2024,6043.0
Jaroslaw,2013,910.0
Jaroslaw,2014,971.0
Jaroslaw,2015,1024.0
Jaroslaw,2016,1034.0
Jaroslaw,2017,1031.0
Jaroslaw,2018,1021.0
Jaroslaw,2019,1031.0
Jaroslaw,2020,1018.0
Jaroslaw,2021,1031.0
Jaroslaw,2022,1018.0
Jaroslaw,2023,1007.0
Jaroslaw,2024,1023.0
Jason,2013,206.0
Jason,2014,214.0
Jason,2015,225.0
Jason,2016,237.0
Jason,2017,240.0
Jason,2018,251.0
Jason,2019,263.0
Jason,2020,273.0
Jason,2021,294.0
Jason,2022,309.0
Jason,2023,319.0
Jason,2024,326.0
Jean,2013,402.0
Jean,2014,410.0
Jean,2015,415.0
Jean,2016,421.0
Jean,2017,418.0
Jean,2018,422.0
Jean,2019,439.0
Jean,2020,443.0
Jean,2021,631.0
Jean,2022,649.0
Jean,2023,655.0
Jean,2024,663.0
Jens,2013,7962.0
Jens,2014,7920.0
Jens,2015,7904.0
Jens,2016,7900.0
Jens,2017,7898.0
Jens,2018,7924.0
Jens,2019,7931.0
Jens,2020,7988.0
Jens,2021,8566.0
Jens,2022,8619.0
Jens,2023,8696.0
Jens,2024,8752.0
Jeppe,2013,256.0
Jeppe,2014,272.0
Jeppe,2015,296.0
Jeppe,2016,314.0
Jeppe,2017,329.0
Jeppe,2018,348.0
Jeppe,2019,373.0
Jeppe,2020,396.0
Jeppe,2021,419.0
Jeppe,2022,453.0
Jeppe,2023,483.0
Jeppe,2024,513.0
Jerzy,2013,560.0
Jerzy,2014,572.0
Jerzy,2015,566.0
Jerzy,2016,543.0
Jerzy,2017,532.0
Jerzy,2018,504.0
Jerzy,2019,495.0
Jerzy,2020,486.0
Jerzy,2021,471.0
Jerzy,2022,456.0
Jerzy,2023,440.0
Jerzy,2024,437.0
Jesper,2013,2518.0
Jesper,2014,2620.0
Jesper,2015,2733.0
Jesper,2016,2835.0
Jesper,2017,2921.0
Jesper,2018,3026.0
Jesper,2019,3124.0
Jesper,2020,3234.0
Jesper,2021,3322.0
Jesper,2022,3426.0
Jesper,2023,3522.0
Jesper,2024,3603.0
Jim,2013,1570.0
Jim,2014,1570.0
Jim,2015,1567.0
Jim,2016,1566.0
Jim,2017,1562.0
Jim,2018,1558.0
Jim,2019,1555.0
Jim,2020,1552.0
Jim,2021,1744.0
Jim,2022,1741.0
Jim,2023,1741.0
Jim,2024,1733.0
Jimmy,2013,596.0
Jimmy,2014,613.0
Jimmy,2015,615.0
Jimmy,2016,613.0
Jimmy,2017,616.0
Jimmy,2018,622.0
Jimmy,2019,620.0
Jimmy,2020,622.0
Jimmy,2021,633.0
Jimmy,2022,629.0
Jimmy,2023,629.0
Jimmy,2024,623.0
Jo,2013,2150.0
Jo,2014,2164.0
Jo,2015,2184.0
Jo,2016,2193.0
Jo,2017,2216.0
Jo,2018,2222.0
Jo,2019,2239.0
Jo,2020,2246.0
Jo,2021,2457.0
Jo,2022,2464.0
Jo,2023,2469.0
Jo,2024,2473.0
Joachim,2013,3744.0
Joachim,2014,3758.0
Joachim,2015,3764.0
Joachim,2016,3770.0
Joachim,2017,3778.0
Joachim,2018,3779.0
Joachim,2019,3790.0
Joachim,2020,3792.0
Joachim,2021,3802.0
Joachim,2022,3799.0
Joachim,2023,3790.0
Joachim,2024,3780.0
Joacim,2013,375.0
Joacim,2014,373.0
Joacim,2015,374.0
Joacim,2016,375.0
Joacim,2017,373.0
Joacim,2018,375.0
Joacim,2019,374.0
Joacim,2020,376.0
Joacim,2021,373.0
Joacim,2022,371.0
Joacim,2023,370.0
Joacim,2024,371.0
Joakim,2013,6818.0
Joakim,2014,6873.0
Joakim,2015,6905.0
Joakim,2016,6942.0
Joakim,2017,6958.0
Joakim,2018,6970.0
Joakim,2019,6997.0
Joakim,2020,7008.0
Joakim,2021,7019.0
Joakim,2022,7021.0
Joakim,2023,7020.0
Joakim,2024,7029.0
Joao,2013,
Joao,2014,
Joao,2015,
Joao,2016,207.0
Joao,2017,204.0
Joao,2018,224.0
Joao,2019,229.0
Joao,2020,232.0
Joao,2021,245.0
Joao,2022,253.0
Joao,2023,263.0
Joao,2024,279.0
Joar,2013,1359.0
Joar,2014,1367.0
Joar,2015,1373.0
Joar,2016,1371.0
Joar,2017,1375.0
Joar,2018,1381.0
Joar,2019,1385.0
Joar,2020,1389.0
Joar,2021,1402.0
Joar,2022,1411.0
Joar,2023,1408.0
Joar,2024,1401.0
Joel,2013,485.0
Joel,2014,526.0
